country,week,watch_time_per_user,new_algo_deployed,marketing_spend,avg_monthly_price,broadband_penetration
Switzerland,2021-03-08,5.07,0,0.99,9.73,86.9
Switzerland,2021-03-15,5.35,0,0.89,9.64,87.1
Switzerland,2021-03-22,5.34,0,0.96,9.67,86.6
Switzerland,2021-03-29,5.89,0,0.89,9.67,86.9
Switzerland,2021-04-05,5.58,0,1.05,9.68,87.1
Switzerland,2021-04-12,5.25,0,0.89,9.65,87
Switzerland,2021-04-19,5.03,0,0.96,9.71,87.1
Switzerland,2021-04-26,4.98,0,0.92,9.66,87.3
Switzerland,2021-05-03,4.83,0,0.89,9.67,86.8
Switzerland,2021-05-10,5.47,0,0.97,9.69,86.7
Switzerland,2021-05-17,5.16,0,1.05,9.69,86.6
Switzerland,2021-05-24,4.95,0,0.83,9.67,87.3
Switzerland,2021-05-31,4.66,0,0.92,9.69,86.6
Switzerland,2021-06-07,4.92,0,0.9,9.76,87.2
Switzerland,2021-06-14,5.11,0,1.07,9.75,86.7
Switzerland,2021-06-21,4.81,0,0.83,9.62,86.9
Switzerland,2021-06-28,4.85,0,1.15,9.64,86.6
Switzerland,2021-07-05,4.22,0,0.99,9.69,87.3
Switzerland,2021-07-12,4.68,0,0.98,9.61,86.9
Switzerland,2021-07-19,4.74,0,0.99,9.79,86.8
Switzerland,2021-07-26,4.73,0,0.81,9.7,87.4
Switzerland,2021-08-02,4.17,0,0.94,9.69,87.2
Switzerland,2021-08-09,5.08,0,0.97,9.69,87.1
Switzerland,2021-08-16,4.55,0,0.94,9.7,87
Switzerland,2021-08-23,4.85,0,1.03,9.8,87
Switzerland,2021-08-30,4.58,0,0.93,9.73,86.8
Switzerland,2021-09-06,4.37,0,1.03,9.77,86.9
Switzerland,2021-09-13,5.18,0,1.09,9.73,87.1
Switzerland,2021-09-20,4.95,0,0.84,9.74,87
Switzerland,2021-09-27,5.05,0,0.99,9.75,87.1
Switzerland,2021-10-04,4.03,0,1.2,9.75,86.8
Switzerland,2021-10-11,4.55,0,0.82,9.69,87.1
Switzerland,2021-10-18,4.58,0,0.9,9.7,87.5
Switzerland,2021-10-25,4.54,0,1.08,9.8,87.2
Switzerland,2021-11-01,4.38,0,1.06,9.76,87.7
Switzerland,2021-11-08,4.61,0,0.96,9.76,87.4
Switzerland,2021-11-15,4.47,0,0.82,9.77,87.2
Switzerland,2021-11-22,4.75,0,1.09,9.67,86.8
Switzerland,2021-11-29,5.27,0,0.88,9.77,87.1
Switzerland,2021-12-06,4.78,0,0.89,9.65,87.2
Switzerland,2021-12-13,4.63,0,0.89,9.7,86.9
Switzerland,2021-12-20,4.8,0,0.98,9.64,87.2
Switzerland,2021-12-27,4.78,0,0.91,9.71,87.2
Switzerland,2022-01-03,4.79,0,1.09,9.73,87.2
Switzerland,2022-01-10,4.31,0,1.07,9.67,87
Switzerland,2022-01-17,5.06,0,1.02,9.65,86.9
Switzerland,2022-01-24,5.34,0,0.91,9.75,87.1
Switzerland,2022-01-31,5.05,0,0.79,9.78,87.1
Switzerland,2022-02-07,5.14,0,0.94,9.73,87.1
Switzerland,2022-02-14,4.58,0,0.81,9.67,86.8
Switzerland,2022-02-21,4.67,0,1.01,9.71,87.2
Switzerland,2022-02-28,4.83,0,0.97,9.75,87
Switzerland,2022-03-07,4.96,0,0.86,9.74,86.9
Switzerland,2022-03-14,5.02,0,1,9.62,87
Switzerland,2022-03-21,5.36,0,0.82,9.65,86.9
Switzerland,2022-03-28,5.24,0,1.05,9.63,87
Switzerland,2022-04-04,4.76,0,1.13,9.7,87
Switzerland,2022-04-11,5.08,0,0.74,9.72,87.4
Switzerland,2022-04-18,4.9,0,0.95,9.71,87.1
Switzerland,2022-04-25,5.41,0,0.97,9.75,87.1
Switzerland,2022-05-02,5.34,0,0.78,9.69,87.1
Switzerland,2022-05-09,5.02,0,0.87,9.72,87
Switzerland,2022-05-16,5.11,0,1.08,9.73,86.7
Switzerland,2022-05-23,5.57,0,0.91,9.82,87.1
Switzerland,2022-05-30,5.03,0,1,9.67,87.1
Switzerland,2022-06-06,4.54,0,1.07,9.68,87
Switzerland,2022-06-13,4.21,0,0.78,9.73,87.1
Switzerland,2022-06-20,4.76,0,0.98,9.77,87
Switzerland,2022-06-27,4.66,0,1.03,9.67,87.3
Switzerland,2022-07-04,4.77,0,1.01,9.71,86.9
Switzerland,2022-07-11,4.66,0,0.91,9.8,87.2
Switzerland,2022-07-18,4.36,0,1.03,9.68,86.8
Switzerland,2022-07-25,4.95,0,0.86,9.76,87.1
Switzerland,2022-08-01,4.8,0,0.91,9.66,87.3
Switzerland,2022-08-08,4.52,0,0.93,9.68,87.2
Switzerland,2022-08-15,4.71,0,0.93,9.67,87
Switzerland,2022-08-22,4.76,0,0.74,9.79,87.2
Switzerland,2022-08-29,4.38,0,0.91,9.67,87.2
Switzerland,2022-09-05,5.06,0,0.92,9.7,87.2
Switzerland,2022-09-12,5.1,0,0.81,9.72,87
Switzerland,2022-09-19,4.69,0,1.06,9.78,87.1
Switzerland,2022-09-26,4.25,0,0.96,9.7,87.2
Switzerland,2022-10-03,4.62,0,0.85,9.61,87.4
Switzerland,2022-10-10,4.86,0,1.03,9.7,87.3
Switzerland,2022-10-17,4.47,0,0.76,9.67,87.1
Switzerland,2022-10-24,4.62,0,0.81,9.67,86.8
Switzerland,2022-10-31,4.77,0,0.99,9.68,87.1
Switzerland,2022-11-07,5.08,0,1.06,9.73,87.3
Switzerland,2022-11-14,4.36,0,0.91,9.71,87
Switzerland,2022-11-21,4.8,0,0.84,9.7,87.2
Switzerland,2022-11-28,5,0,1.1,9.6,87.3
Switzerland,2022-12-05,4.31,0,1.01,9.68,87
Switzerland,2022-12-12,4.68,0,0.82,9.73,87
Switzerland,2022-12-19,5.15,0,1.09,9.68,87.3
Switzerland,2022-12-26,5.1,0,1.01,9.62,86.8
Switzerland,2023-01-02,4.28,0,0.92,9.85,87.1
Switzerland,2023-01-09,5.18,0,1.17,9.7,87.1
Switzerland,2023-01-16,5.4,0,0.78,9.66,87.4
Switzerland,2023-01-23,5.4,0,0.97,9.79,87.3
Switzerland,2023-01-30,4.94,0,0.83,9.74,87.4
Switzerland,2023-02-06,5.68,0,0.81,9.75,86.9
Switzerland,2023-02-13,5.27,0,0.82,9.83,87.8
Switzerland,2023-02-20,4.85,0,0.69,9.68,87
Switzerland,2023-02-27,4.87,0,1.03,9.68,87.2
Switzerland,2023-03-06,5.22,0,0.97,9.62,87.4
Switzerland,2023-03-13,5.11,0,0.81,9.62,87.3
Switzerland,2023-03-20,4.92,0,0.99,9.71,87.3
Switzerland,2023-03-27,5.22,0,0.97,9.63,87.5
Switzerland,2023-04-03,5.08,0,1.07,9.71,87.1
Switzerland,2023-04-10,5.43,0,0.89,9.61,87.1
Switzerland,2023-04-17,5.25,0,0.95,9.74,87.3
Switzerland,2023-04-24,5.48,0,0.88,9.78,86.8
Switzerland,2023-05-01,5.43,0,0.94,9.62,87
Switzerland,2023-05-08,5.5,0,1.04,9.75,86.8
Switzerland,2023-05-15,4.62,0,0.9,9.64,87
Switzerland,2023-05-22,4.98,0,1.02,9.68,87.1
Switzerland,2023-05-29,5.25,0,0.94,9.6,87.3
Switzerland,2023-06-05,4.98,0,0.93,9.74,87.4
Switzerland,2023-06-12,5,0,0.73,9.66,87.2
Switzerland,2023-06-19,5.01,0,0.86,9.73,87
Switzerland,2023-06-26,4.76,0,0.88,9.72,87.2
Switzerland,2023-07-03,4.94,0,0.99,9.72,87.2
Switzerland,2023-07-10,4.43,0,0.96,9.71,87.4
Switzerland,2023-07-17,4.13,0,0.77,9.69,87.5
Switzerland,2023-07-24,4.26,0,1.13,9.82,87.2
Switzerland,2023-07-31,4.28,0,0.97,9.82,87.4
Switzerland,2023-08-07,4.81,0,0.72,9.72,87.1
Switzerland,2023-08-14,4.64,0,0.93,9.7,87
Switzerland,2023-08-21,4.96,0,0.79,9.67,87.6
Switzerland,2023-08-28,4.85,0,0.9,9.76,87.2
Switzerland,2023-09-04,4.56,0,0.91,9.75,87
Switzerland,2023-09-11,4.49,0,0.84,9.76,87.3
Switzerland,2023-09-18,4.99,0,0.97,9.7,87.2
Switzerland,2023-09-25,4.38,0,0.87,9.64,87.5
Switzerland,2023-10-02,4.76,0,0.88,9.64,87.1
Switzerland,2023-10-09,4.87,0,0.94,9.67,87.2
Switzerland,2023-10-16,4.83,0,0.74,9.69,87.6
Switzerland,2023-10-23,4.68,0,1.05,9.77,87.3
Switzerland,2023-10-30,5.21,0,1.01,9.73,87.2
Switzerland,2023-11-06,4.86,0,0.97,9.57,87.3
Switzerland,2023-11-13,4.56,0,0.92,9.79,87.4
Switzerland,2023-11-20,4.88,0,0.96,9.77,87
Switzerland,2023-11-27,5.11,0,1.03,9.77,87.1
Switzerland,2023-12-04,4.77,0,0.95,9.63,87.3
Switzerland,2023-12-11,4.93,0,0.94,9.67,87.5
Switzerland,2023-12-18,4.75,0,0.83,9.75,87.2
Switzerland,2023-12-25,4.56,0,1.01,9.8,87.5
Finland,2021-01-04,5.01,0,1.05,10.94,82.8
Finland,2021-01-11,5.5,0,1.22,11.14,83
Finland,2021-01-18,5.15,0,1.32,10.99,83.2
Finland,2021-01-25,4.8,0,1.39,10.92,82.8
Finland,2021-02-01,5.47,0,1.22,11.02,83
Finland,2021-02-08,4.89,0,1.42,11,83.2
Finland,2021-02-15,5.32,0,1.3,11.07,82.9
Finland,2021-02-22,5.59,0,1.22,11.03,82.7
Finland,2021-03-01,5.07,0,1.29,11.04,82.8
Finland,2021-03-08,5.26,0,1.35,10.96,83.3
Finland,2021-03-15,5.4,0,1.31,11.12,82.8
Finland,2021-03-22,4.86,0,1.4,11.04,82.6
Finland,2021-03-29,5.35,0,1.15,11.06,82.7
Finland,2021-04-05,5.9,0,1.27,11.02,82.8
Finland,2021-04-12,5.2,0,1.37,11.08,82.9
Finland,2021-04-19,5.22,0,1.25,11.06,83.1
Finland,2021-04-26,5.9,0,1.39,11.06,83.2
Finland,2021-05-03,5.19,0,1.38,11,82.9
Finland,2021-05-10,5.6,0,1.35,11.04,82.9
Finland,2021-05-17,5.13,0,1.22,11.05,83.1
Finland,2021-05-24,5.9,0,1.27,11.02,83
Finland,2021-05-31,5,0,1.19,11.04,83.3
Finland,2021-06-07,5.23,0,1.22,11.07,82.9
Finland,2021-06-14,5.77,0,1.34,11.08,82.8
Finland,2021-06-21,5.44,0,1.23,11.12,82.7
Finland,2021-06-28,5.02,0,1.32,10.95,83.5
Finland,2021-07-05,5.03,0,1.22,11.1,82.7
Finland,2021-07-12,5.25,0,1.31,11.05,82.9
Finland,2021-07-19,5.17,0,1.26,11.1,83.3
Finland,2021-07-26,4.83,0,1.34,11,83.4
Finland,2021-08-02,4.27,0,1.29,11,83
Finland,2021-08-09,4.56,0,1.3,11,82.9
Finland,2021-08-16,5.03,0,1.21,10.92,83
Finland,2021-08-23,5.41,0,1.32,11.06,82.9
Finland,2021-08-30,4.3,0,1.17,11.04,82.7
Finland,2021-09-06,4.76,0,1.19,10.99,83
Finland,2021-09-13,4.55,0,1.38,11.06,83.4
Finland,2021-09-20,4.86,0,1.3,11.16,83.1
Finland,2021-09-27,5.64,0,1.21,11.03,82.9
Finland,2021-10-04,5.05,0,1.16,11.02,82.9
Finland,2021-10-11,4.23,0,1.2,11.02,83
Finland,2021-10-18,4.39,0,1.28,11.09,83.2
Finland,2021-10-25,3.98,0,1.38,11.01,83.2
Finland,2021-11-01,5.04,0,1.22,11.03,83.1
Finland,2021-11-08,4.92,0,1.2,11.03,83.1
Finland,2021-11-15,5.27,0,1.23,10.98,82.8
Finland,2021-11-22,5.04,0,1.3,11.05,83.2
Finland,2021-11-29,5.11,0,1.42,11.11,83.2
Finland,2021-12-06,4.6,0,1.23,11.12,83.1
Finland,2021-12-13,4.71,0,1.28,11.17,83.3
Finland,2021-12-20,5.6,0,1.25,11.03,83.3
Finland,2021-12-27,4.95,0,1.35,11.06,83.1
Finland,2022-01-03,5.41,0,1.34,11.07,83.5
Finland,2022-01-10,5.24,0,1.19,11.1,83.1
Finland,2022-01-17,5.03,0,1.22,11.04,83.1
Finland,2022-01-24,5.41,0,1.44,11.01,83.2
Finland,2022-01-31,4.99,0,1.37,11,82.8
Finland,2022-02-07,5.51,0,1.25,10.95,83.1
Finland,2022-02-14,5.36,0,1.23,11.12,83
Finland,2022-02-21,5.25,0,1.06,11.06,83.2
Finland,2022-02-28,5.96,0,1.23,11.03,83
Finland,2022-03-07,5.6,0,1.23,10.96,83
Finland,2022-03-14,5.57,0,1.3,11.04,82.8
Finland,2022-03-21,5.11,0,1.41,11.02,82.9
Finland,2022-03-28,5.53,0,1.31,11.03,83
Finland,2022-04-04,5.8,0,1.32,11,82.6
Finland,2022-04-11,5.78,0,1.28,11,82.9
Finland,2022-04-18,5.33,0,1.33,11.06,82.9
Finland,2022-04-25,5.57,0,1.36,11.03,82.9
Finland,2022-05-02,5.28,0,1.15,10.93,83.1
Finland,2022-05-09,5.46,0,1.34,11.03,83.1
Finland,2022-05-16,5.11,0,1.2,11.09,83.1
Finland,2022-05-23,5.2,0,1.16,11.07,83.1
Finland,2022-05-30,4.85,0,1.2,11.07,83.1
Finland,2022-06-06,5,0,1.27,11.04,82.9
Finland,2022-06-13,5.61,0,1.42,11.12,82.9
Finland,2022-06-20,5.08,0,1.11,11.07,83.2
Finland,2022-06-27,5.33,0,1.31,11.06,83
Finland,2022-07-04,4.66,0,1.28,11.06,83.5
Finland,2022-07-11,5.38,0,1.3,10.99,83.2
Finland,2022-07-18,4.64,0,1.16,11.05,83.1
Finland,2022-07-25,5.13,0,1.28,10.97,83
Finland,2022-08-01,4.87,0,1.18,11.01,82.9
Finland,2022-08-08,5.5,0,1.4,11.07,82.7
Finland,2022-08-15,5.24,0,1.29,10.95,83.2
Finland,2022-08-22,4.9,0,1.18,11.07,82.8
Finland,2022-08-29,4.53,0,1.28,10.99,83.1
Finland,2022-09-05,5.05,0,1.48,11.02,83
Finland,2022-09-12,5.5,0,1.5,10.96,82.8
Finland,2022-09-19,4.78,0,1.29,11.04,83.1
Finland,2022-09-26,4.99,0,1.34,11.05,83.4
Finland,2022-10-03,4.82,0,1.22,11.11,83.3
Finland,2022-10-10,4.98,0,1.23,11.05,83
Finland,2022-10-17,4.95,0,1.26,11.05,83.3
Finland,2022-10-24,4.92,0,1.12,11.05,82.9
Finland,2022-10-31,4.65,0,1.3,11,83
Finland,2022-11-07,4.5,0,1.23,10.96,83
Finland,2022-11-14,4.54,0,1.17,11.04,82.8
Finland,2022-11-21,5.72,0,1.39,11.1,83.2
Finland,2022-11-28,5.33,0,1.16,10.95,83.4
Finland,2022-12-05,4.94,0,1.33,10.97,82.8
Finland,2022-12-12,4.7,0,1.32,11.06,83.4
Finland,2022-12-19,5.16,0,1.16,11.02,82.9
Finland,2022-12-26,5.1,0,1.38,10.99,83
Finland,2023-01-02,5.21,0,1.16,11,83.2
Finland,2023-01-09,4.5,0,1.36,11.05,83.3
Finland,2023-01-16,4.75,0,1.31,11.01,83.1
Finland,2023-01-23,5.35,0,1.38,11,83.2
Finland,2023-01-30,5.39,0,1.34,10.9,82.9
Finland,2023-02-06,5.14,0,1.33,11.02,83.1
Finland,2023-02-13,4.98,0,1.21,10.99,83.1
Finland,2023-02-20,5.59,0,1.31,11,83
Finland,2023-02-27,5.88,0,1.3,11.04,83.2
Finland,2023-03-06,5.36,0,1.27,11.02,82.8
Finland,2023-03-13,5.59,0,1.14,11.14,83.1
Finland,2023-03-20,5.78,0,1.49,11.07,83
Finland,2023-03-27,5.91,0,1.27,11.06,83
Finland,2023-04-03,5.29,0,1.31,11.09,83
Finland,2023-04-10,6.13,0,1.33,11.06,82.7
Finland,2023-04-17,5.34,0,1.19,10.94,82.9
Finland,2023-04-24,5.4,0,1.29,11.08,83.2
Finland,2023-05-01,4.93,0,1.27,11.12,83.4
Finland,2023-05-08,5.24,0,1.29,11.03,83.1
Finland,2023-05-15,5.63,0,1.33,11.07,83.2
Finland,2023-05-22,5.08,0,1.25,11.01,83.2
Finland,2023-05-29,5.31,0,1.52,10.94,83.2
Finland,2023-06-05,5.58,0,1.29,10.99,83.4
Finland,2023-06-12,5.14,0,1.04,10.97,83.3
Finland,2023-06-19,5.1,0,1.41,11.09,83.4
Finland,2023-06-26,4.96,0,1.16,11.05,83.6
Finland,2023-07-03,5.55,0,1,11,83.2
Finland,2023-07-10,5.06,0,1.28,10.97,83.1
Finland,2023-07-17,4.72,0,1.09,11,83
Finland,2023-07-24,4.89,0,1.11,10.99,83.2
Finland,2023-07-31,5.3,0,1.28,11.05,83.4
Finland,2023-08-07,5.06,0,1.33,11.04,83.4
Finland,2023-08-14,5.18,0,1.18,11.04,83.1
Finland,2023-08-21,4.77,0,1.32,10.96,83.3
Finland,2023-08-28,4.84,0,1.46,11.06,83.2
Finland,2023-09-04,4.89,0,1.19,10.97,83.4
Finland,2023-09-11,5.43,0,1.33,11.04,83.4
Finland,2023-09-18,4.59,0,1.27,11.04,83.1
Finland,2023-09-25,4.56,0,1.25,11.12,83.3
Finland,2023-10-02,4.23,0,1.36,10.87,83.2
Finland,2023-10-09,5.37,0,1.3,11.03,83.2
Finland,2023-10-16,5.52,0,1.12,10.99,83.6
Finland,2023-10-23,5.06,0,1.44,11,83.2
Finland,2023-10-30,4.99,0,1.23,11.03,83
Finland,2023-11-06,4.75,0,1.34,10.99,83.2
Finland,2023-11-13,4.81,0,1.26,11.01,83.3
Finland,2023-11-20,5.04,0,1.14,11.03,83.1
Finland,2023-11-27,5.13,0,1.18,11.03,83.2
Finland,2023-12-04,5.13,0,0.95,11.05,82.9
Finland,2023-12-11,5.22,0,1.18,11.09,83.4
Finland,2023-12-18,4.51,0,1.25,10.99,83.1
Finland,2023-12-25,5.48,0,1.1,11.13,83.1
Poland,2021-01-04,5.03,0,0.85,11.6,93
Poland,2021-01-11,4.87,0,0.85,11.57,92.4
Poland,2021-01-18,4.76,0,0.74,11.71,92.6
Poland,2021-01-25,4.8,0,0.74,11.68,92.6
Poland,2021-02-01,4.41,0,0.78,11.58,92.6
Poland,2021-02-08,4.89,0,0.73,11.71,92.7
Poland,2021-02-15,4.99,0,0.72,11.65,92.7
Poland,2021-02-22,4.67,0,0.86,11.65,92.6
Poland,2021-03-01,4.38,0,0.81,11.61,92.1
Poland,2021-03-08,4.74,0,0.84,11.73,92.5
Poland,2021-03-15,5.15,0,0.67,11.61,92.8
Poland,2021-03-22,4.56,0,0.89,11.7,92.6
Poland,2021-03-29,5.7,0,0.9,11.61,92.9
Poland,2021-04-05,4.96,0,1,11.63,92.6
Poland,2021-04-12,4.91,0,0.91,11.62,92.3
Poland,2021-04-19,4.94,0,0.78,11.61,93
Poland,2021-04-26,4.99,0,0.93,11.65,92.4
Poland,2021-05-03,4.73,0,0.91,11.79,93
Poland,2021-05-10,5.15,0,0.77,11.62,92.6
Poland,2021-05-17,5.3,0,0.75,11.67,92.8
Poland,2021-05-24,4.85,0,0.89,11.67,92.5
Poland,2021-05-31,4.62,0,0.99,11.65,92.7
Poland,2021-06-07,5.08,0,0.67,11.64,92.5
Poland,2021-06-14,4.7,0,0.88,11.7,92.8
Poland,2021-06-21,5.15,0,0.93,11.69,92.8
Poland,2021-06-28,4.76,0,0.63,11.64,92.6
Poland,2021-07-05,4.22,0,0.76,11.61,92.4
Poland,2021-07-12,4.51,0,0.77,11.74,93.1
Poland,2021-07-19,4.57,0,0.7,11.64,92.5
Poland,2021-07-26,4.35,0,0.85,11.75,92.5
Poland,2021-08-02,5.2,0,1.05,11.63,92.3
Poland,2021-08-09,4.99,0,0.77,11.63,92.5
Poland,2021-08-16,4.46,0,1.01,11.61,92.5
Poland,2021-08-23,4.21,0,0.91,11.72,92.7
Poland,2021-08-30,4.37,0,0.82,11.72,92.7
Poland,2021-09-06,4.44,0,0.59,11.71,92.5
Poland,2021-09-13,4.65,0,0.77,11.72,92.6
Poland,2021-09-20,4.2,0,0.73,11.68,92.7
Poland,2021-09-27,4.75,0,0.76,11.6,92.6
Poland,2021-10-04,4.21,0,0.77,11.69,92.6
Poland,2021-10-11,4.23,0,0.91,11.73,92.7
Poland,2021-10-18,4.51,0,0.86,11.68,92.6
Poland,2021-10-25,4.29,0,0.92,11.61,93
Poland,2021-11-01,4.53,0,0.97,11.65,92.7
Poland,2021-11-08,4.62,0,0.84,11.61,92.5
Poland,2021-11-15,4.36,0,0.75,11.73,92.7
Poland,2021-11-22,4.45,0,0.89,11.67,92.5
Poland,2021-11-29,4.56,0,0.91,11.75,92.7
Poland,2021-12-06,4.69,0,0.9,11.62,92.8
Poland,2021-12-13,4.61,0,0.81,11.68,92.6
Poland,2021-12-20,4.63,0,0.74,11.68,92.8
Poland,2021-12-27,4.44,0,0.97,11.65,92.7
Poland,2022-01-03,4.96,0,0.89,11.67,92.8
Poland,2022-01-10,4.52,0,0.86,11.71,93
Poland,2022-01-17,4.85,0,0.72,11.67,92.7
Poland,2022-01-24,4.7,0,0.92,11.62,93.2
Poland,2022-01-31,5.25,0,0.76,11.65,92.8
Poland,2022-02-07,4.69,0,0.74,11.66,92.7
Poland,2022-02-14,5.29,0,0.93,11.62,92.8
Poland,2022-02-21,5.63,0,0.83,11.62,92.8
Poland,2022-02-28,4.99,0,0.8,11.68,92.9
Poland,2022-03-07,5,0,0.87,11.72,92.7
Poland,2022-03-14,4.86,0,0.66,11.69,93
Poland,2022-03-21,4.34,0,0.98,11.6,92.8
Poland,2022-03-28,5.03,0,0.83,11.66,92.8
Poland,2022-04-04,4.57,0,0.78,11.63,92.8
Poland,2022-04-11,4.46,0,0.77,11.57,92.4
Poland,2022-04-18,4.84,0,0.93,11.79,92.5
Poland,2022-04-25,4.78,0,0.76,11.65,92.6
Poland,2022-05-02,4.59,0,0.93,11.67,92.6
Poland,2022-05-09,5.23,0,0.7,11.62,92.9
Poland,2022-05-16,4.45,0,0.67,11.69,92.8
Poland,2022-05-23,4.96,0,0.7,11.6,92.3
Poland,2022-05-30,4.85,0,0.86,11.67,92.3
Poland,2022-06-06,4.41,0,0.89,11.57,92.8
Poland,2022-06-13,3.87,0,0.8,11.62,92.6
Poland,2022-06-20,4.98,0,0.72,11.67,92.7
Poland,2022-06-27,4.94,0,1.03,11.58,92.9
Poland,2022-07-04,4.9,0,0.75,11.69,92.3
Poland,2022-07-11,4.54,0,0.97,11.68,92.7
Poland,2022-07-18,4.7,0,0.81,11.61,92.3
Poland,2022-07-25,4.81,0,0.86,11.59,92.8
Poland,2022-08-01,4.03,0,0.94,11.62,92.6
Poland,2022-08-08,3.92,0,0.71,11.68,92.7
Poland,2022-08-15,4.67,0,0.7,11.75,92.6
Poland,2022-08-22,4.34,0,1.07,11.69,92.7
Poland,2022-08-29,4.48,0,0.89,11.62,93
Poland,2022-09-05,4.31,0,0.76,11.64,92.9
Poland,2022-09-12,4.38,0,0.97,11.61,92.8
Poland,2022-09-19,4.66,0,0.91,11.51,92.6
Poland,2022-09-26,4.78,0,0.73,11.63,93
Poland,2022-10-03,4.35,0,0.94,11.75,92.4
Poland,2022-10-10,4.28,0,0.85,11.67,92.9
Poland,2022-10-17,3.74,0,0.9,11.66,93.1
Poland,2022-10-24,4.64,0,0.76,11.67,92.7
Poland,2022-10-31,4.05,0,0.73,11.69,92.6
Poland,2022-11-07,3.98,0,0.72,11.59,92.7
Poland,2022-11-14,4.55,0,0.82,11.6,92.7
Poland,2022-11-21,4.55,0,0.6,11.67,92.8
Poland,2022-11-28,4.55,0,0.8,11.72,92.7
Poland,2022-12-05,4.58,0,0.82,11.68,92.5
Poland,2022-12-12,4.68,0,0.7,11.69,92.4
Poland,2022-12-19,4.7,0,0.81,11.62,92.9
Poland,2022-12-26,4.41,0,0.73,11.63,92.7
Poland,2023-01-02,5.12,0,0.83,11.66,93
Poland,2023-01-09,4.47,0,1.03,11.65,92.5
Poland,2023-01-16,4.71,0,0.94,11.67,92.4
Poland,2023-01-23,4.7,0,0.93,11.71,92.9
Poland,2023-01-30,4.93,0,0.81,11.63,92.8
Poland,2023-02-06,5.27,0,0.86,11.58,92.9
Poland,2023-02-13,5.4,0,0.95,11.66,92.5
Poland,2023-02-20,4.93,0,0.67,11.61,92.8
Poland,2023-02-27,4.86,0,1.01,11.67,93
Poland,2023-03-06,4.99,0,0.82,11.63,92.4
Poland,2023-03-13,4.91,0,0.76,11.61,92.9
Poland,2023-03-20,4.76,0,0.98,11.65,92.4
Poland,2023-03-27,4.25,0,0.82,11.74,92.8
Poland,2023-04-03,4.83,0,0.69,11.71,92.5
Poland,2023-04-10,4.8,0,0.8,11.67,92.6
Poland,2023-04-17,5.07,0,0.78,11.65,92.8
Poland,2023-04-24,4.27,0,1.03,11.62,92.7
Poland,2023-05-01,5.08,0,0.77,11.73,92.6
Poland,2023-05-08,4.74,0,0.95,11.6,92.6
Poland,2023-05-15,4.78,0,0.79,11.75,93
Poland,2023-05-22,4.7,0,0.85,11.65,92.8
Poland,2023-05-29,4.47,0,1.06,11.6,92.9
Poland,2023-06-05,4.46,0,0.77,11.66,92.9
Poland,2023-06-12,4.9,0,0.97,11.71,92.7
Poland,2023-06-19,4.54,0,0.76,11.63,93
Poland,2023-06-26,4.77,0,1.03,11.65,92.8
Poland,2023-07-03,4.82,0,0.82,11.72,92.8
Poland,2023-07-10,4.99,0,0.8,11.67,93.3
Poland,2023-07-17,4.67,0,0.74,11.66,92.9
Poland,2023-07-24,4.89,0,0.9,11.63,92.7
Poland,2023-07-31,4.6,0,0.93,11.64,92.8
Poland,2023-08-07,5.14,0,0.79,11.57,92.5
Poland,2023-08-14,4.74,0,0.76,11.64,92.7
Poland,2023-08-21,4.35,0,0.64,11.67,92.9
Poland,2023-08-28,4.47,0,0.82,11.65,92.8
Poland,2023-09-04,4.21,0,0.8,11.61,92.8
Poland,2023-09-11,4.6,0,0.81,11.65,92.7
Poland,2023-09-18,4.87,0,0.83,11.64,92.8
Poland,2023-09-25,4.72,0,0.99,11.64,93.2
Poland,2023-10-02,4.79,0,1.01,11.64,92.9
Poland,2023-10-09,4.45,0,0.7,11.66,92.7
Poland,2023-10-16,4.4,0,1.06,11.66,92.8
Poland,2023-10-23,4.29,0,0.97,11.59,93
Poland,2023-10-30,4.24,0,0.89,11.58,93
Poland,2023-11-06,4.66,0,0.75,11.65,93.2
Poland,2023-11-13,4.32,0,0.74,11.6,92.8
Poland,2023-11-20,5.02,0,0.94,11.73,92.9
Poland,2023-11-27,5.42,0,0.73,11.7,93
Poland,2023-12-04,4.58,0,0.89,11.7,92.9
Poland,2023-12-11,4.19,0,0.85,11.61,92.8
Poland,2023-12-18,4.8,0,0.87,11.68,92.8
Poland,2023-12-25,4.8,0,0.79,11.62,92.9
CzechRepublic,2021-01-04,5.26,0,1,9.89,89.5
CzechRepublic,2021-01-11,4.39,0,0.86,9.86,89.3
CzechRepublic,2021-01-18,5.65,0,0.94,9.99,89.2
CzechRepublic,2021-01-25,5.14,0,0.75,9.83,88.8
CzechRepublic,2021-02-01,4.99,0,0.9,9.89,89.2
CzechRepublic,2021-02-08,5.17,0,0.95,9.91,89.1
CzechRepublic,2021-02-15,4.95,0,0.78,9.92,89
CzechRepublic,2021-02-22,4.64,0,0.93,9.92,89.2
CzechRepublic,2021-03-01,4.78,0,0.95,9.89,89.1
CzechRepublic,2021-03-08,4.83,0,0.78,9.98,89
CzechRepublic,2021-03-15,4.82,0,0.88,9.99,88.7
CzechRepublic,2021-03-22,4.77,0,1.04,9.86,89.3
CzechRepublic,2021-03-29,4.39,0,0.73,9.92,88.9
CzechRepublic,2021-04-05,5.44,0,0.79,9.96,88.9
CzechRepublic,2021-04-12,5.27,0,0.94,9.81,89.2
CzechRepublic,2021-04-19,5.08,0,0.84,9.89,88.9
