age,gender,region,sessions_per_day,past_engagement,device_type,app_version,notification_sent,pop_up_rem,notification_opened,engagement
48,Female,EU,2,30.142385143758656,Android,3,0,1,1,14.917533279990165
35,Male,EU,4,70.15638886036896,Android,1,0,1,1,18.78261782967062
27,Male,EU,1,52.89395948242312,iOS,2,0,0,0,8.57036871802682
50,Female,US,2,74.29353764945832,iOS,2,0,1,0,11.62358058502394
57,Male,US,0,35.86278617833612,Android,1,0,1,1,6.14453221605547
37,Female,US,1,34.83918772868119,iOS,1,0,0,0,16.886932794853834
54,Male,EU,2,32.17412740897645,iOS,2,0,0,0,12.03371258831741
23,Female,EU,5,36.022458819959276,Android,3,0,1,0,5.403271308681776
46,Female,Asia,3,81.72774569155271,iOS,1,1,1,1,24.394507988018887
21,Female,US,2,70.02204387809584,iOS,3,0,1,0,2.3619622161778446
44,Female,US,3,121.86444557081295,iOS,2,1,0,1,42.66867096761229
26,Female,US,2,90.58049175133715,iOS,2,0,1,0,4.964873606477953
57,Male,Asia,4,27.962035657696926,iOS,2,0,0,0,1.027466552000618
40,Male,Asia,3,235.07051246046052,iOS,2,1,0,0,9.307707201811592
43,Male,US,3,59.86395131782936,Android,3,0,1,1,29.17290396493407
29,Male,EU,3,19.142183421345926,iOS,3,0,0,1,25.38074280885463
27,Female,Asia,2,48.36683905867607,Android,1,0,1,1,16.229099517043036
60,Female,US,3,4.700411105013185,Android,2,0,1,0,-0.2676771996029981
40,Male,US,5,81.5600127054926,iOS,1,1,1,1,24.132899339294852
44,Male,EU,4,43.12588495218201,iOS,3,1,1,1,34.83174659048205
51,Female,EU,3,206.14810867499432,Android,1,1,0,1,37.44506014040649
33,Male,EU,1,64.91861593485342,iOS,1,0,0,1,17.77099877814853
42,Male,US,8,121.2607678199122,iOS,2,0,0,0,6.68050680276944
45,Female,US,2,23.853357102795613,Android,2,1,0,0,24.135755085151782
32,Male,US,1,47.7515952853602,Android,3,0,0,0,14.340916660977449
55,Male,Asia,6,64.21731405011282,Android,1,0,0,0,10.545612406886617
40,Female,EU,3,17.19498202675448,Android,1,0,0,0,14.985236820281603
36,Female,EU,7,14.702186242285968,Android,2,0,0,0,2.7040211020929927
27,Female,EU,4,120.52660546259527,Android,2,1,0,0,11.63983693214545
30,Female,EU,3,50.86746735964753,iOS,2,0,1,0,7.882910389852495
55,Male,EU,5,46.883825309952876,Android,2,0,1,0,9.541070256470357
18,Male,US,2,35.41875557958724,Android,1,0,0,0,10.167932198812304
28,Male,US,2,61.55483532694671,iOS,3,0,0,0,10.430499390696628
43,Female,EU,1,69.74516556908424,Android,2,0,1,0,4.77044710907002
27,Male,US,2,55.35679382289768,Android,1,1,0,1,13.222776919171086
32,Female,EU,4,102.14637390112351,Android,3,0,0,0,13.073043324652408
34,Female,US,0,15.972162540006783,iOS,1,0,1,1,24.382482677042475
25,Male,US,3,43.68999124027001,Android,1,0,0,0,15.25128822681176
53,Female,US,0,89.0928293459594,iOS,2,1,1,1,36.912623571568375
23,Female,EU,4,42.43203706847937,Android,2,0,0,1,19.147708851819175
27,Male,US,2,8.115479316198575,iOS,2,0,0,0,9.143537768378348
44,Female,US,2,40.38141726517108,iOS,2,0,1,1,30.357078040072864
37,Male,Asia,4,18.82703180159359,Android,2,0,1,0,2.755309517498974
42,Male,EU,2,45.67742225562234,Android,2,1,0,0,17.12170644815077
41,Female,EU,6,82.80926685868836,Android,1,1,1,1,25.150400267658792
33,Female,Asia,3,112.43149274793927,Android,3,1,1,1,17.628945499487777
33,Female,EU,4,126.34880139193851,iOS,2,1,1,1,25.999660337270058
20,Female,US,1,68.11246399920184,Android,2,0,0,1,16.3655842284573
49,Female,US,2,11.596233651718093,Android,1,1,1,0,15.473077601907935
38,Male,Asia,0,170.47130656411883,Android,1,1,1,0,18.939118991228227
56,Female,US,3,15.70842041991201,Android,3,0,1,1,20.596776932469425
20,Female,US,2,33.91628812051528,Android,2,1,1,1,14.619062682014428
27,Male,Asia,2,71.28163837818381,Android,2,1,1,1,19.021076803000398
38,Female,Asia,3,53.296449128882614,Android,2,0,1,1,10.792064021090336
59,Male,EU,3,10.603855420623736,Android,2,1,0,0,6.601404944686372
24,Female,US,4,27.067891097008197,Android,3,0,1,0,6.632070172110507
36,Male,Asia,2,120.61482586191464,iOS,2,0,1,1,24.713922046210968
46,Female,US,3,66.0178344865612,iOS,1,0,1,1,25.475882822599452
59,Female,US,1,37.57953905323886,Android,2,0,0,1,11.96738830894732
41,Female,US,3,166.41193108862194,iOS,1,1,1,0,23.496381755763757
46,Female,EU,1,50.03989332430268,iOS,3,0,1,1,29.399093044689316
47,Female,Asia,3,162.60584631529053,Android,1,1,0,1,29.58563695307323
60,Female,Asia,3,16.680652808926514,Android,1,1,1,1,21.27645304325621
52,Male,Asia,0,149.42686386386438,iOS,2,1,0,1,28.914346157266003
59,Female,US,10,192.02385897426427,Android,1,0,0,1,27.150567120753003
51,Female,EU,1,70.6451772916909,Android,2,1,1,0,6.4151766252218
56,Male,US,3,44.03066003530031,iOS,2,0,0,1,19.331799399325128
38,Male,EU,1,57.531819295850966,Android,1,0,1,1,21.894816455022774
60,Female,US,4,34.86834152085494,Android,2,0,0,1,22.43388928790003
60,Female,EU,2,55.63741495458499,iOS,3,0,0,0,14.798034576937093
43,Male,US,3,22.556665081579755,Android,2,0,0,1,19.846605730404498
50,Female,EU,2,191.42123127530533,Android,2,1,1,0,16.324416678407967
23,Female,EU,5,92.59080149443176,Android,2,0,1,0,5.408966414562135
40,Female,EU,3,27.36883933977583,Android,2,0,0,1,12.31356428042491
59,Female,US,2,27.866025308269364,Android,1,0,0,0,20.28658177799037
58,Female,Asia,2,13.550519404944017,iOS,2,0,0,0,15.185066017547078
35,Male,US,4,26.475431956739133,Android,1,0,0,0,8.651931652387233
38,Female,EU,1,46.899340233500226,Android,2,1,0,1,20.81022547430751
50,Male,EU,4,19.504178554622587,Android,2,1,1,1,20.817881169042224
28,Male,EU,8,59.94233893339212,iOS,3,0,1,1,20.499537572166194
57,Female,EU,2,28.14608858414591,iOS,3,0,0,0,0.5506439621557542
31,Female,EU,2,141.34256416030698,Android,1,1,0,1,21.621181855665473
19,Female,EU,2,33.59038082932387,iOS,3,0,1,1,28.432369001230313
55,Male,US,2,0.7530441620976964,iOS,1,1,1,1,13.781940587985625
52,Female,EU,2,69.42720626601013,iOS,2,0,1,1,22.55635028601356
45,Female,EU,4,118.58960269889987,Android,2,1,0,1,15.191393210812466
33,Female,Asia,3,51.45599070505678,Android,2,0,0,0,7.6608993214492065
33,Male,US,1,127.45768370477835,iOS,1,1,1,1,22.849213242438363
25,Male,Asia,3,42.421356280477255,Android,2,0,0,0,10.807904153280763
55,Female,EU,4,68.704941772542,iOS,1,0,1,0,3.789078801792214
55,Male,EU,2,136.0240141318319,iOS,2,1,0,0,18.62275313869258
25,Female,EU,0,26.38986740979573,iOS,2,0,1,0,9.529678642435137
48,Female,Asia,4,81.85635986375806,Android,3,1,1,0,12.132797469728423
54,Female,US,4,212.1963461310631,Android,2,1,1,1,38.70734732337401
40,Female,EU,3,31.401888711135197,Android,3,0,1,1,21.2610514009333
58,Male,Asia,2,87.67525204559131,iOS,2,1,1,1,25.626265928131904
27,Female,US,6,36.385432820785276,iOS,1,0,1,0,9.704775026898094
28,Male,US,3,30.97021792880919,Android,1,0,0,0,10.987684772038236
44,Female,EU,5,44.05914667746424,iOS,1,0,0,0,6.673434354644774
40,Female,US,3,105.1171207857226,iOS,2,0,1,0,3.2457389567431205
50,Female,US,2,24.75940755444046,Android,1,0,0,1,10.061602430831554
39,Male,EU,6,51.87088945399304,iOS,2,1,0,1,17.92942171545893
32,Female,EU,0,49.82085174622819,Android,1,0,0,1,16.545935126643364
21,Female,EU,3,21.099960476320135,iOS,1,0,0,0,18.588423178269707
56,Male,US,4,112.06932349820295,Android,1,1,1,0,19.224211016089736
60,Male,US,3,84.86556203396029,Android,2,0,0,0,4.6957156223878584
27,Female,US,3,65.84817095851359,iOS,3,0,0,0,11.330773123150735
25,Male,Asia,6,16.56749190071839,iOS,1,0,1,1,13.650782086790024
48,Female,Asia,6,46.99481529268822,Android,2,1,1,0,20.458421912550723
45,Male,Asia,3,50.30056439438218,Android,2,0,1,0,-0.09473923960398523
52,Female,Asia,3,142.5689530518593,Android,2,1,0,0,13.723328738161198
37,Female,EU,3,33.36500089880657,iOS,2,0,0,0,-2.6691347371521807
25,Female,Asia,3,51.3294819411064,Android,2,1,0,1,14.46468045585259
49,Female,EU,3,5.68749223677931,iOS,2,0,1,0,8.748554074800074
20,Male,EU,2,183.85390521378363,Android,3,1,0,1,31.128453205962423
58,Female,US,2,34.103832684506706,Android,1,1,1,0,16.327431043282417
28,Female,EU,9,133.80742351682233,iOS,1,1,0,1,29.31608002893232
30,Male,EU,1,43.145261540365105,Android,1,0,0,0,8.106060909626247
56,Female,US,3,59.040916571302446,iOS,2,0,0,0,15.3480907390103
35,Female,EU,1,55.71261306248184,Android,3,1,1,1,22.308893742655524
56,Female,EU,1,54.74480922698374,Android,2,0,1,0,9.941398997985234
38,Female,EU,3,92.15163645079441,Android,2,1,0,1,40.00494985239605
22,Female,EU,4,21.771502045902686,Android,3,0,0,0,8.95092996473064
48,Male,US,2,52.467553969052254,Android,2,0,1,0,7.965366469700688
37,Male,US,3,70.64788221768654,iOS,3,0,1,1,23.299469513849303
35,Female,EU,5,44.852231970187106,iOS,1,0,1,0,11.330511607668061
56,Male,EU,5,72.02026084041043,iOS,2,0,1,0,15.791456926677462
20,Female,EU,1,48.37808557267566,Android,1,1,0,0,15.664008378105166
25,Male,EU,0,50.16120170424584,iOS,2,0,0,0,8.569085037660878
36,Male,EU,1,64.99320985781648,iOS,3,1,1,1,25.868238301030733
27,Male,US,5,18.9139666206366,iOS,3,0,1,0,7.489290749632169
32,Female,US,1,97.10851038390204,Android,1,0,0,0,3.1885977025452483
29,Female,US,3,73.81277604393347,Android,1,1,0,1,22.226614472230686
52,Female,EU,4,87.54035462182968,iOS,2,0,0,0,11.64126639063133
49,Male,US,3,69.25603661652589,iOS,1,0,1,1,13.725021019595975
59,Male,Asia,3,15.898955702650456,iOS,3,0,0,0,16.541105344703716
51,Female,US,6,102.53832011478173,Android,2,1,0,1,26.098764302944275
57,Male,EU,7,43.88056583352058,iOS,1,0,0,0,1.3242704299626364
18,Male,EU,3,185.15632574249219,Android,3,1,1,0,13.636767444777137
30,Male,US,2,35.180807945881334,Android,2,1,0,1,17.350988923158088
24,Male,US,3,121.8425487907157,iOS,1,1,0,0,21.803677305215487
28,Female,US,2,34.823436452849045,iOS,1,0,0,0,6.454252148156561
28,Female,US,4,13.90593611484703,iOS,1,0,1,1,22.30458253026957
30,Female,EU,0,145.5000810022698,Android,2,0,0,1,19.1422836742178
54,Female,US,4,34.556383721335976,Android,2,0,1,0,18.79543702146096
51,Male,EU,8,36.03878870356748,iOS,2,0,0,0,4.795160017596994
32,Male,US,6,35.48266608099922,Android,2,0,1,0,10.494455444850335
54,Female,Asia,3,23.43365600353559,Android,2,0,0,0,22.68570164485525
31,Male,EU,8,76.28354023085545,Android,2,1,1,0,13.383230339127993
54,Female,US,0,18.171061123541463,Android,3,0,0,1,30.391367296107752
43,Male,US,1,59.860676021181376,Android,2,0,1,1,12.541102704764029
45,Male,US,2,181.64628386833846,Android,1,1,1,0,11.464909617811436
35,Female,Asia,4,99.72831971167675,Android,3,1,1,1,21.928090044990476
34,Female,US,2,59.73699373429346,Android,1,1,1,1,31.731353177467145
56,Male,US,2,47.95424718685264,iOS,1,0,0,0,3.956999002166407
51,Male,EU,1,67.48582709731113,Android,2,1,1,1,28.25107651831243
29,Male,Asia,3,21.79789934461185,iOS,2,0,0,0,-1.9766362242788524
47,Female,US,4,64.44948939411421,Android,2,0,0,1,23.60223645969866
52,Male,US,3,77.27913899626758,iOS,2,1,0,1,27.624705508768606
37,Male,Asia,5,90.43910340194037,iOS,3,0,1,0,12.922940955648755
43,Female,EU,7,18.62101532501034,iOS,1,0,0,0,12.47229885398023
42,Male,EU,2,45.48595484106466,iOS,2,0,0,0,7.685407840965988
25,Female,EU,8,22.07485118461337,iOS,1,1,1,0,20.654696735998314
37,Female,US,4,13.094632171602647,Android,3,0,0,0,15.375486749077288
45,Female,EU,5,61.98202319645418,iOS,1,1,0,1,22.831482958254853
50,Male,EU,1,65.33861781992361,Android,1,1,0,1,20.35403708951404
38,Male,US,3,16.39209303460577,Android,2,0,0,0,6.591516949396641
51,Male,Asia,1,29.123947302221726,iOS,2,0,0,1,18.55304295493982
22,Male,US,3,45.948632225692236,Android,2,1,1,1,18.896171177827444
59,Male,EU,1,54.927357863739644,iOS,1,1,0,0,5.762910903023588
29,Female,EU,4,179.79430098432977,Android,3,1,1,1,34.19045231948469
20,Male,US,3,4.6628546865026035,iOS,2,0,0,0,15.470799996595673
35,Male,US,2,76.31762695438954,iOS,3,1,1,1,24.74695689681327
18,Male,EU,4,43.403287562940044,Android,1,0,0,0,12.832336211789459
25,Female,US,5,56.28002511648201,Android,2,1,0,1,28.402863255531937
57,Female,US,5,100.03102049090148,Android,3,0,1,1,20.742416326762235
47,Male,US,4,22.268223469391746,Android,1,0,0,0,9.483492075304952
37,Female,Asia,0,62.11187100616663,iOS,2,0,1,1,23.339869942021966
51,Female,EU,5,37.88611538409392,iOS,3,0,1,1,26.919548024639703
38,Female,Asia,2,41.74031470797266,iOS,2,0,0,0,14.782883703391281
36,Male,EU,2,99.57790899389565,iOS,3,0,1,1,11.302434936413665
60,Female,EU,7,46.15229512012305,iOS,3,1,1,1,27.407386852435796
35,Female,EU,3,10.410971526542049,Android,2,0,0,1,20.341918177505676
57,Female,US,2,60.76435704550264,Android,2,1,1,0,22.25809901414503
41,Female,EU,4,6.4069687426124,iOS,1,0,1,1,13.073121377040207
59,Male,EU,4,27.813188848973827,iOS,2,0,1,0,12.579991630785628
46,Male,Asia,3,294.93863978876306,Android,1,1,0,0,15.288770185270572
51,Male,US,4,34.5843953465852,iOS,3,1,1,1,26.78650326562888
39,Female,EU,1,50.00102572358,Android,1,0,0,0,7.031120663448371
21,Male,US,4,53.489067064706916,Android,2,1,0,1,27.147178050557343
40,Male,US,3,63.60171495459879,Android,1,1,0,0,6.264290304137006
34,Male,US,2,47.00886407140682,iOS,2,0,0,1,16.272261171512334
37,Female,EU,4,22.262441801097953,Android,2,0,0,1,17.35822464274166
56,Male,US,6,62.02478613888686,Android,2,0,1,0,15.866035707836883
26,Female,Asia,1,74.19487790755144,Android,2,0,1,1,23.54875987287826
36,Male,Asia,3,60.69406834446408,Android,2,0,0,1,2.2761036382473847
38,Female,EU,3,51.32090587327909,Android,3,1,0,1,12.885351635425387
60,Male,EU,3,121.61452035297498,Android,1,1,0,0,5.206782240741562
60,Male,Asia,1,15.112663169404005,Android,2,0,1,0,6.972154880041427
34,Female,EU,1,155.65349721049532,iOS,1,0,0,0,7.817980031890905
51,Male,EU,2,46.983890217925975,iOS,2,1,0,1,28.31069029292797
24,Female,EU,0,17.294624962854265,Android,3,0,0,0,2.6795579951490387
21,Female,EU,4,45.201701085173866,Android,2,1,1,0,17.04503570520774
18,Male,Asia,1,34.27490510021177,Android,2,0,1,1,17.57575269047352
45,Male,US,2,48.637904048108624,iOS,1,0,1,0,2.4634722855100266
34,Male,US,1,95.91635813385017,Android,2,0,1,1,8.671286463068213
53,Female,Asia,8,153.2224579716922,Android,1,1,1,0,15.92695530565091
51,Female,Asia,2,18.14505806191119,Android,1,0,1,1,9.057494484982815
44,Female,US,3,12.783807550523656,iOS,2,0,1,0,12.296771105995413
46,Male,EU,1,63.0148338376535,iOS,3,0,0,0,11.017803506108908
43,Female,US,1,52.18194463885968,iOS,2,1,0,0,21.72521224215584
38,Female,EU,1,114.7330490144538,iOS,1,1,1,1,33.094476088400256
57,Female,US,5,90.78417403982644,Android,2,1,1,1,20.937516560607826
52,Female,EU,3,160.99555800519536,iOS,3,0,1,0,8.40438061260021
30,Male,EU,2,37.11452473324426,Android,3,0,0,0,13.077950285241545
51,Male,US,1,13.766161447286166,iOS,3,0,1,1,25.07648125630548
53,Male,US,3,15.209713857013444,Android,3,0,1,0,14.135272747575254
58,Female,Asia,4,56.716916279888075,Android,1,0,1,1,16.788135226677056
60,Female,Asia,2,51.06227123153678,Android,1,0,1,1,3.7953722272461157
45,Male,US,2,71.31943421439318,Android,3,1,1,1,23.635704035851536
27,Male,EU,4,165.0435130193328,iOS,1,1,1,1,31.23254819092769
49,Male,US,5,52.173800199245704,Android,3,1,1,1,32.98009232503068
44,Female,EU,3,70.79801018453702,Android,2,0,0,0,9.589430046869255
50,Female,EU,3,50.79243527951499,iOS,2,0,1,0,21.330447240458994
18,Female,EU,3,44.48855255885102,iOS,3,0,1,1,21.4672515854529
31,Male,Asia,4,32.25586730477986,iOS,1,0,0,0,6.531546375017775
49,Male,EU,4,7.199696381333827,Android,2,0,1,0,14.112116881055114
45,Male,US,0,30.92799066189626,Android,1,1,0,1,19.71041521280265
60,Female,EU,6,13.71610219866213,iOS,3,0,0,0,16.054213772707037
49,Female,US,4,32.319522524700965,Android,2,0,1,0,-1.0359284819998118
58,Female,EU,4,14.602663426021895,Android,1,0,1,0,10.671696267672232
47,Male,US,4,19.213895868103272,iOS,2,0,1,1,15.584736597085008
54,Male,US,3,23.15901285609944,Android,3,1,1,0,13.80343470469852
51,Female,US,2,123.84723417235156,iOS,1,1,1,0,10.15506398921514
58,Female,Asia,5,71.08582159174296,Android,2,1,0,0,13.280739864054572
52,Female,US,3,47.69418105208359,iOS,3,0,0,0,6.5555034884219845
41,Male,Asia,3,30.187049939490336,Android,1,0,0,0,15.203982682766856
51,Male,Asia,4,71.53274613157636,iOS,2,0,0,1,17.12510304563092
41,Female,Asia,0,75.27206650240532,iOS,1,0,0,0,6.636739952276358
45,Female,EU,3,70.96668715806284,Android,3,0,1,0,2.889684161018211
35,Male,Asia,3,129.310711840146,Android,3,0,1,0,9.519013529973343
47,Female,EU,3,132.82165476879604,Android,2,1,0,1,22.206086465737656
39,Female,Asia,2,37.93135711161111,Android,2,0,0,1,20.610221771254267
43,Female,EU,1,15.396214368939809,Android,2,1,0,1,8.90730914191743
37,Female,EU,1,54.308265003153906,Android,2,1,1,0,14.35619665422844
48,Female,US,2,111.26036148836434,Android,1,0,1,0,10.767322638950787
57,Female,Asia,2,20.406092876486575,Android,1,0,1,0,16.563323604902152
47,Female,EU,5,25.8602636665404,iOS,2,0,0,0,12.45643736691381
25,Female,US,4,88.03517120749467,Android,1,0,0,0,6.161046296009584
42,Male,EU,5,44.03760557670068,Android,1,0,0,1,16.45687978443657
55,Female,Asia,5,17.911956514581583,Android,3,0,1,1,26.960180092626516
52,Female,Asia,5,46.576108527772256,iOS,2,0,0,0,0.01430644557516203
18,Female,US,4,76.61689576201537,Android,1,0,1,1,13.51733836921039
47,Male,US,1,45.797566726571496,Android,3,1,1,1,21.3248951629254
21,Female,Asia,2,2.7613999792337465,Android,2,0,0,0,17.260235313467795
45,Male,US,5,64.92532518669816,Android,2,0,1,1,8.593696353388342
58,Female,US,4,78.09747068575982,iOS,3,1,1,0,12.999371505798349
50,Male,Asia,3,53.25281093093775,iOS,1,1,1,1,19.477885619863862
60,Male,EU,3,135.68088750333166,Android,3,1,0,0,22.667860105583618
23,Female,EU,7,75.95698481462685,iOS,2,1,1,0,19.975235715922647
37,Female,EU,1,68.15572364937923,Android,3,0,0,0,19.05794722885697
31,Male,US,1,82.7796476593434,Android,2,1,1,1,25.123892059075718
26,Male,EU,3,75.29458162534176,iOS,2,1,1,1,23.701795311764133
45,Male,EU,3,43.000588479929384,Android,2,0,0,1,12.629053422288035
48,Female,Asia,5,68.73619379149702,iOS,2,0,0,1,27.627109413683918
41,Female,Asia,5,98.79812383953318,iOS,2,1,0,0,14.203185157387983
23,Female,US,4,20.33936732567712,iOS,1,0,1,0,1.6005856644229475
39,Female,US,2,45.21678253797085,Android,2,0,1,0,12.087998829516735
28,Female,EU,1,93.47217810016097,Android,1,0,0,0,9.941844549191034
26,Female,US,5,41.85832920838864,Android,1,0,0,1,23.727592506076018
35,Male,EU,3,49.36946403873675,Android,1,0,1,0,4.800044693944489
60,Female,US,3,145.18630699591856,Android,1,1,0,0,20.78287533911093
36,Female,US,4,63.407899021598475,iOS,2,0,0,1,17.664269761804814
50,Male,Asia,1,29.19522672640265,iOS,3,0,1,0,11.519152473011491
60,Male,US,4,37.66765643515299,Android,2,1,1,1,14.206096811862508
57,Male,US,2,98.88423112759371,Android,2,1,1,1,18.431091982358087
28,Female,EU,3,24.667175195915064,Android,1,1,1,1,20.560098342883357
50,Male,EU,3,32.60614589230892,Android,2,0,1,1,18.968167448489453
55,Male,EU,7,42.09777627778577,Android,2,0,1,0,13.602046147560579
51,Female,EU,6,16.604389030692882,iOS,2,0,1,1,24.168523318622263
54,Female,EU,3,73.44529277261611,Android,1,0,1,1,17.76750012811795
18,Female,EU,4,16.096442101036317,Android,3,0,0,0,-0.7174091838154126
47,Female,EU,3,47.50366952084886,Android,2,0,0,0,0.7474618724530337
35,Male,EU,3,11.02103984234591,iOS,3,0,0,0,0.6265106849674762
21,Male,Asia,2,34.55441883131177,iOS,2,1,0,1,22.300535353642562
32,Female,EU,1,69.82918179833611,Android,3,0,1,0,-2.893403365170089
24,Male,Asia,3,36.01048538935992,iOS,1,1,1,1,16.107492864957692
31,Male,EU,5,5.21081861588473,Android,2,0,1,0,6.679455282498379
27,Male,EU,3,73.07327566660956,iOS,3,0,1,1,19.811424339726656
52,Male,US,3,5.460612401752195,iOS,1,0,1,1,11.913147849056292
24,Male,US,2,22.238580808374596,Android,3,1,0,1,16.406292500075462
22,Male,US,1,26.706989897350304,Android,1,0,1,0,5.1861892331389114
41,Female,Asia,3,149.15040148336706,Android,2,1,0,0,20.37779246137523
55,Male,EU,2,15.507386566920115,iOS,3,0,1,1,26.15381049211683
22,Female,US,4,71.43238780247808,iOS,2,1,0,1,41.741101172010076
38,Male,Asia,3,61.79029426562844,iOS,1,1,0,1,23.550408037741594
58,Male,US,3,90.3142675108101,Android,2,0,0,1,15.681167092112767
52,Female,EU,4,79.31552101147632,Android,2,0,1,0,6.387961265319321
20,Female,Asia,3,32.478858463888244,iOS,2,0,0,0,12.797675320822366
26,Female,US,2,149.28503414821364,Android,2,1,0,0,26.25543330820743
44,Female,EU,5,3.6876613358878525,iOS,1,0,0,1,25.71581955715849
46,Female,US,4,51.77736452008189,Android,3,0,1,0,17.158315069951385
44,Male,US,4,81.6949245533902,Android,2,0,0,0,8.001052250721456
56,Female,US,1,19.838221875642876,iOS,2,0,0,1,25.164420810358394
59,Female,Asia,3,94.36723959678305,iOS,2,1,0,1,37.62562879804611
34,Male,EU,1,204.17076696885277,Android,1,1,1,1,17.632405186084956
51,Female,US,2,188.85839120961458,iOS,1,1,0,0,19.60565729354261
37,Male,Asia,2,192.8724897492079,iOS,2,1,0,1,18.26577032671134
43,Female,US,1,106.20906246647542,Android,2,1,1,1,41.43225690476852
29,Female,EU,1,37.004446757207944,Android,2,1,0,0,14.264403132341752
41,Female,US,5,20.575379878862257,iOS,2,0,1,1,25.68637469744159
